ip,nb_www,nb_com,nb_dslash,http_in_path,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,domain_length,has_special_characters,digits_in_domain,has_https,digits_count,status
1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,1,0,12,6,2,3,2,17,13,17,8.916666667,8.4,9.285714286,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3992,5697976,0,1,0,58,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,10,10,0,9.0,9.0,0.0,0,1,0,0,0,0,47,0.127659574,0.872340426,0,3,0,0.341463415,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,18.18181818,0,0,0,1,1,0,371,7298,0,0,0,5,31,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,11,11,0,13,13,0,12.0,12.0,0.0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,256,2301,22884,0,1,3,38,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,8,3,3,3,3,10,7,10,6.75,5.0,7.333333333,0,0,0,0,0,0,43,0.976744186,0.023255814,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,2887,7339,48563,0,0,5,24,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,6,6,0,6,6,0,6.0,6.0,0.0,0,0,0,0,0,0,154,0.941558442,0.058441558,0,0,0,0.333333333,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,62.5,0,0,0,1,1,0,-1,-1,0,0,0,3,21,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,6,2,1,1,0,36,36,0,10.0,10.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,217,5627,0,0,1,5,78,0,9,1,9,0
0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,23,5,1,3,1,14,5,14,4.043478261,4.0,4.047619048,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,1,658,12127,1005,0,0,7,21,0,0,0,14,1
0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,8,4,3,3,4,8,7,8,5.875,5.0,6.166666667,0,0,0,0,0,0,218,0.844036697,0.155963303,0,1,0,0.205882353,0,0.235294118,0,1,83.01886792,0,90.0,10.0,0,0,0,23.80952381,0,0,0,0,0,0,276,10316,3499,0,0,7,23,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,1,4,4,4,10,8,10,6.166666667,6.0,6.25,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,238,-1,0,0,1,1,25,0,0,0,0,1
1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,12,6,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,59,0,0,1,14,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,12,1,12,12,2,5.0,12.0,1.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,249,116,692389,0,1,0,25,0,0,1,2,0
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,3,3,3,8,8,7,5.125,5.5,5.0,0,0,0,0,0,0,161,0.534161491,0.465838509,0,1,0,0.213333333,0,0.6,0,1,29.41176471,0,100.0,0.0,0,0,0,50.0,0,0,0,1,1,0,83,4300,846519,0,1,5,25,0,1,1,4,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,6,19,19,6,9.333333333,11.0,6.0,0,0,0,0,0,0,86,0.709302326,0.290697674,0,0,0,0.4,0,0.12,0,0,85.71428571,0,100.0,0.0,0,0,0,61.29032258,0,0,0,1,1,0,155,4593,3488368,0,1,3,35,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,9,0,2,3,2,10,10,9,5.222222222,6.5,4.857142857,0,0,0,0,0,0,204,0.465686275,0.534313725,0,5,0,0.055045872,0,0.0,1,1,13.04347826,0,36.44859813,63.55140187,0,0,0,42.85714286,0,0,0,1,1,0,268,2654,162125,0,0,4,26,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,2,4,9,9,8,5.666666667,5.5,5.75,0,1,0,0,0,0,180,0.944444444,0.055555556,0,0,0,0.4,0,0.2,0,0,100.0,0,100.0,0.0,0,0,0,58.33333333,0,0,0,0,0,0,902,7133,12,0,0,7,25,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,11,11,0,18,18,0,14.5,14.5,0.0,1,0,0,0,0,2,47,0.0,1.0,0,1,0,0.0,0,0.319148936,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,242,1950,341948,0,1,1,42,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,2,11,11,2,11,6.5,2.0,11.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,0,-1,134401,0,1,5,13,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,7,7,0,8,8,0,7.5,7.5,0.0,0,0,0,0,0,0,12,0.0,1.0,0,2,0,0.583333333,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,252,7446,0,0,1,1,27,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,6,6,0,5.0,5.0,0.0,0,0,0,0,0,0,242,0.966942149,0.033057851,0,0,0,0.125,0,0.125,0,0,90.90909091,0,93.93939394,6.060606061,0,0,0,0.0,0,0,0,0,1,0,191,8576,1715731,0,0,5,29,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,70,0.828571429,0.171428571,0,1,0,0.25,0,0.25,0,1,91.66666667,0,66.66666667,33.33333333,0,0,0,85.36585366,0,0,0,1,1,0,31,3621,531663,0,0,3,29,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,17,3,2,5,2,32,8,32,6.352941176,6.333333333,6.357142857,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,272,3381,0,0,1,0,32,0,0,0,29,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,7,3,3,3,3,18,18,11,7.571428571,10.5,6.4,0,0,0,0,0,0,48,0.583333333,0.416666667,0,0,0,0.05,0,0.6,0,1,75.0,0,40.0,60.0,0,0,0,58.62068966,0,0,0,1,1,0,57,2135,2721076,0,0,3,34,0,0,0,0,1
0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,10,8,3,3,4,13,7,13,6.6,5.0,7.0,0,1,0,0,0,0,298,0.55033557,0.44966443,0,1,0,0.134328358,0,0.492537313,0,1,12.32876712,0,33.33333333,66.66666667,0,0,0,25.0,0,0,0,0,0,0,115,8759,1179,0,0,6,25,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,14,14,0,11.0,11.0,0.0,0,1,0,0,0,0,13,0.076923077,0.923076923,0,0,0,0.833333333,0,0.666666667,0,1,0.0,0,0.0,0.0,0,0,0,16.66666667,0,0,0,1,0,0,374,7295,0,0,1,5,36,0,2,1,2,0
1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,6,1,2,2,3,8,8,7,4.833333333,5.0,4.75,0,0,0,0,0,0,136,0.889705882,0.110294118,0,0,0,0.533333333,0,0.066666667,0,1,86.66666667,0,85.71428571,14.28571429,0,0,0,70.27027027,0,0,0,1,0,0,147,7159,2336,0,1,3,22,0,0,0,7,1
1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,1,0,6,1,2,3,2,15,13,15,8.666666667,8.75,8.5,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,15,4003,5816617,0,1,0,50,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,5,0,2,9,2,9,9,6,4.8,9.0,3.75,1,0,0,0,0,0,13,0.307692308,0.692307692,0,2,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,1,0,-1,10288277,0,1,0,21,0,0,1,1,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,13,4,1,3,1,7,4,7,4.461538462,3.5,4.636363636,0,1,0,0,0,0,45,0.644444444,0.355555556,0,0,0,0.5,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,30.43478261,0,0,0,0,1,0,188,8945,32,0,1,7,20,0,0,0,8,1
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,2,9,2,9,9,8,5.5,9.0,4.333333333,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,336,4778,0,0,1,2,21,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,5,4,2,2,3,14,14,5,5.4,6.333333333,4.0,0,0,0,0,0,0,7,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,-1,80476,0,1,1,32,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,20,20,0,11.5,11.5,0.0,0,0,0,0,0,0,480,0.833333333,0.166666667,0,1,0,0.775,0,0.0125,1,1,85.0,0,33.33333333,66.66666667,0,0,0,7.462686567,0,0,0,1,1,0,249,8151,620877,0,0,4,37,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,3,3,3,6,3,6,3.666666667,3.0,3.8,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,245,9253,21542,0,0,6,16,0,0,1,5,1
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1,3,1,4,4,3,2.75,3.5,2.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,2261,8756,84082,0,0,5,23,0,0,1,3,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,4,10,4,10,10,4,7.0,10.0,4.0,0,0,0,0,0,0,75,0.906666667,0.093333333,0,2,0,0.0,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,492,-1,24730,0,0,5,22,0,0,0,4,1
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,4,4,3,3,0,8,8,0,6.25,6.25,0.0,0,0,0,0,0,0,23,0.782608696,0.217391304,0,1,0,0.0,0,0.0,1,1,80.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,181,4202,0,0,1,0,40,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,65,0.984615385,0.015384615,0,0,0,0.0,0,0.0,0,0,90.90909091,0,100.0,0.0,0,0,0,100.0,0,0,0,0,0,0,5,5839,540203,0,0,4,25,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,4,8,4,32,9,32,13.25,8.5,18.0,0,0,0,0,0,0,18,0.833333333,0.166666667,0,0,0,0.0,0,0.0,0,0,76.92307692,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,220,5990,187079,0,1,4,31,0,0,1,23,0
0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,3,1,3,10,3,11,11,3,8.0,10.5,3.0,0,0,0,0,0,0,8,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,122,1338,22211,0,1,6,33,0,8,0,8,0
1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,7,2,14,2,22,14,22,10.92307692,14.0,10.66666667,1,0,0,0,0,0,31,0.483870968,0.516129032,0,0,0,0.375,0,0.625,0,1,66.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,540,-1,0,0,1,0,25,0,0,0,56,0
0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,2,0,14,7,3,3,3,12,9,12,6.857142857,6.0,7.0,1,0,0,0,0,0,144,0.895833333,0.104166667,0,0,0,0.266666667,0,0.0,0,0,62.5,0,100.0,0.0,0,0,0,64.70588235,0,0,0,1,0,0,265,7405,7231,0,1,5,25,0,0,0,7,1
0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,5,3,2,3,2,5,5,4,3.8,4.333333333,3.0,0,0,0,0,0,0,86,0.988372093,0.011627907,0,0,0,0.0,0,0.0,0,0,95.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,1,0,-1,0,0,1,2,26,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,7,3,3,3,3,11,11,10,7.0,7.0,7.0,0,0,0,0,0,0,94,0.723404255,0.276595745,0,0,0,0.0,0,0.346153846,0,0,25.0,0,37.5,62.5,0,0,0,73.91304348,0,0,0,1,0,0,813,9047,3346,0,0,6,27,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,11,11,0,12,12,0,11.5,11.5,0.0,0,0,0,0,0,0,30,0.7,0.3,0,0,0,0.444444444,0,0.0,1,1,87.5,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,-1,0,0,1,0,35,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,3,1,12,3,12,4.4,3.0,5.333333333,0,0,0,0,0,2,88,0.784090909,0.215909091,0,0,0,0.315789474,0,0.0,0,1,70.0,0,82.35294118,17.64705882,0,0,0,66.66666667,0,0,0,1,0,0,3176,3911,7910131,0,0,2,19,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,41,2,5,2,80,6,80,16.28571429,5.5,20.6,0,0,0,0,0,0,9,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,271,7765,32,0,0,5,25,0,0,1,6,0
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,10,5,3,3,4,12,8,12,7.6,5.5,8.125,0,0,0,0,0,0,263,0.901140684,0.098859316,0,0,0,0.115384615,0,0.576923077,0,1,38.88888889,0,100.0,0.0,0,0,0,91.83673469,0,0,0,0,1,0,459,9037,143145,0,1,5,25,0,0,1,0,1
0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,9,2,2,11,2,13,13,11,6.444444444,12.0,4.857142857,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,952,7083,17964,0,1,3,37,0,1,0,1,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,235,0.94893617,0.05106383,0,1,0,0.25,0,0.0,0,1,77.77777778,0,100.0,0.0,0,0,0,84.61538462,0,0,0,0,1,0,203,4180,1524695,0,0,2,34,0,0,1,0,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,8,0.25,0.75,0,1,0,0.0,0,0.0,0,1,25.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,59,6150,22700,0,0,5,26,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,42,2,5,2,80,6,80,16.28571429,5.5,20.6,0,0,0,0,0,0,9,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,270,7765,32,0,0,5,25,0,0,1,6,0
0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,11,2,2,4,2,10,6,10,4.454545455,5.0,4.333333333,0,1,0,0,0,0,116,0.887931034,0.112068966,0,0,0,0.307692308,0,0.0,0,0,66.66666667,0,0.0,100.0,0,0,0,11.11111111,0,0,0,0,0,0,2973,8349,1,0,0,10,24,0,0,1,1,1
0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,3,3,3,3,4,6,6,4,4.333333333,4.5,4.0,0,0,0,0,0,0,82,0.951219512,0.048780488,0,1,0,0.0,0,0.25,0,1,75.0,0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,972,854,6847947,0,1,0,22,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,9,0,2,6,2,9,6,9,5.0,6.0,4.875,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,42,3610,0,0,1,1,18,0,0,0,2,0
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,90,0.577777778,0.422222222,0,2,0,0.026315789,0,0.0,0,1,37.5,0,51.11111111,48.88888889,0,0,0,56.25,0,0,0,1,1,0,1031,5178,0,0,0,3,35,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,9,9,0,8.5,8.5,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,30,0,2,0,2,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,3,13,3,13,13,9,7.2,13.0,5.75,0,0,0,0,0,0,7,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,1088,2563,0,0,1,0,25,0,0,0,4,0
1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,40,2,5,2,43,6,43,14.0,5.5,16.83333333,0,0,0,0,0,0,9,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,270,7765,32,0,0,5,25,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,3,13,3,30,30,5,12.75,21.5,4.0,1,0,0,0,0,0,33,0.272727273,0.727272727,0,0,0,0.125,0,0.166666667,0,0,66.66666667,0,50.0,50.0,0,0,0,4.347826087,0,0,0,1,1,0,644,1547,4639,0,1,2,56,0,6,0,6,0
1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,9,2,1,1,2,14,14,5,5.555555556,6.666666667,3.333333333,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,217,5626,0,0,1,5,58,0,17,1,17,0
0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,1,5,10,5,11,11,5,8.666666667,10.5,5.0,0,0,0,0,0,0,8,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,122,1338,22211,0,1,6,34,0,8,1,8,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,6,0,3,8,3,10,8,10,6.166666667,8.0,5.8,0,0,0,0,0,0,32,0.8125,0.1875,0,0,0,0.0,0,0.166666667,0,0,80.0,0,100.0,0.0,0,0,0,50.0,0,0,0,1,1,0,2670,5000,6711,0,0,6,20,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,4,3,3,6,29,29,8,10.4,16.0,6.666666667,0,0,0,0,0,0,33,0.787878788,0.212121212,0,1,0,0.0,0,0.0,0,1,71.42857143,0,50.0,50.0,0,0,0,71.42857143,0,0,0,1,1,0,1548,2105,0,0,0,0,45,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,3,3,3,4,12,8,12,6.5,5.5,7.0,0,0,0,0,0,0,78,0.935897436,0.064102564,0,1,0,0.0,0,0.0,0,1,57.14285714,0,100.0,0.0,0,0,0,100.0,0,0,0,0,0,0,1931,7199,2243,0,0,5,24,0,0,0,0,1
0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,3,3,2,3,2,9,9,2,4.666666667,6.0,2.0,0,0,0,0,0,0,153,0.60130719,0.39869281,0,2,0,0.06557377,0,0.163934426,0,1,4.347826087,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,0,270,3016,184890,0,0,3,24,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,4,3,3,4,7,6,7,4.833333333,4.5,5.0,2,0,0,0,0,0,139,0.863309353,0.136690647,0,4,0,0.0,0,0.052631579,0,1,56.25,0,100.0,0.0,0,0,0,88.57142857,0,0,0,1,1,0,0,-1,0,0,1,0,25,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,2,3,2,9,9,2,4.666666667,6.0,2.0,0,0,0,0,0,0,83,0.879518072,0.120481928,0,0,0,0.1,0,0.0,0,0,40.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,189,-1,866272,0,0,4,26,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,13,13,0,10.5,10.5,0.0,0,1,0,0,0,0,44,0.045454545,0.954545455,0,0,0,0.261904762,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,38.59649123,0,0,0,1,1,0,370,7299,0,0,0,5,35,0,0,1,0,1
0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,1,3,1,12,12,6,5.0,7.5,3.75,0,0,0,0,0,0,86,0.906976744,0.093023256,0,0,0,0.0,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,75.0,0,0,0,1,1,0,3482,8045,2580,0,0,6,29,0,0,1,0,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,5,10,10,5,6.0,6.5,5.0,0,0,0,0,0,0,475,0.978947368,0.021052632,0,0,0,0.5,0,0.1,0,0,94.73684211,0,97.87234043,2.127659574,0,0,0,42.85714286,0,0,0,0,0,0,3416,7906,9378,0,0,6,26,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,4,3,3,5,6,6,5,4.75,4.5,5.0,0,0,0,0,0,2,13,0.923076923,0.076923077,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,80.0,0,0,0,1,0,1,0,7058,128954,0,0,5,21,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,13,13,0,7.666666667,7.666666667,0.0,0,0,0,0,0,0,340,0.964705882,0.035294118,0,0,0,0.583333333,0,0.083333333,0,0,93.33333333,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,1864,4711,592208,0,0,4,37,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,5,3,3,3,14,14,10,6.166666667,8.5,5.0,1,0,0,0,0,1,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,23,343,0,0,1,0,30,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,10,16,16,10,9.666666667,9.5,10.0,0,0,0,0,1,0,8,0.125,0.875,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,2429,1953,4365,0,1,3,34,0,1,1,2,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,3,3,3,20,20,13,9.8,11.5,8.666666667,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,0,2783,7664335,0,1,2,35,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,4,1,4,1,28,6,28,7.923076923,5.0,8.454545455,0,1,0,0,0,0,4,0.25,0.75,0,0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,2974,8348,1,0,1,10,24,0,0,1,14,0
0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,7,5,1,3,1,13,13,7,4.428571429,8.0,3.0,0,0,0,0,0,0,1361,0.997795738,0.002204262,0,0,0,0.333333333,0,0.0,0,0,95.0,0,100.0,0.0,0,0,0,90.47619048,0,0,0,1,1,0,183,2738,241138,0,0,4,29,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,8,8,0,8,8,0,8.0,8.0,0.0,0,0,0,0,0,0,168,0.779761905,0.220238095,0,3,0,0.378378378,0,0.0,0,1,90.90909091,0,100.0,0.0,0,0,0,24.32432432,0,0,0,1,1,0,0,-1,0,0,0,2,23,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,2,1,0,1,0,0,0,7,1,2,9,2,11,10,11,6.714285714,9.5,5.6,0,0,0,0,0,0,440,0.818181818,0.181818182,0,5,0,0.4875,0,0.075,0,1,7.692307692,0,0.0,100.0,0,0,0,59.0,0,0,0,1,0,0,3470,7121,33109,0,1,4,32,0,0,0,4,1
